path,type,lines,sha256_prefix,validation,review_depth,signals_to_check
src/Orchestration/Orchestration.Contracts/Events/AuctionCompletionNotificationsSent.cs,cs,12,d61a7de2a3512875,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/AuctionCompletionReverted.cs,cs,12,d68b5dac025b4c3b,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/AuctionCompletionSagaCompleted.cs,cs,15,4833b9e5c6b8c179,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/AuctionCompletionSagaStarted.cs,cs,18,91fce1daf31cb1a2,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/AuctionCompletionSagaTimedOut.cs,cs,12,c72e76d4219e8fed,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/AuctionReservationFailed.cs,cs,13,c2928e1838bd81f1,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/AuctionReservationReleased.cs,cs,12,07be66a0d5602381,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/AuctionReservedForBuyNow.cs,cs,16,5aa87d7480102064,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/AuctionWinnerOrderCreated.cs,cs,13,3e5330bd264e522b,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/AuctionWinnerOrderFailed.cs,cs,12,341097dc08431b0e,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/BuyNowAuctionCompleted.cs,cs,13,e554590a6eb97a7e,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/BuyNowAuctionCompletionFailed.cs,cs,12,e5c05fe2db3c72d7,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/BuyNowOrderCreated.cs,cs,13,947975526da5ca85,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/BuyNowOrderCreationFailed.cs,cs,13,aadfb099e1908188,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/BuyNowSagaCompleted.cs,cs,15,3d789dcc58c68b77,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/BuyNowSagaStarted.cs,cs,18,a3e745e13baf09cd,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/BuyNowSagaTimedOut.cs,cs,14,295dcee88926ec4c,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/CompleteBuyNowAuction.cs,cs,14,a329cfa3ce0ae139,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/CreateAuctionWinnerOrder.cs,cs,17,02c822090703272f,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/CreateBuyNowOrder.cs,cs,17,52b439b889c68288,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/ReleaseAuctionReservation.cs,cs,12,d59a5e81c7dc9bc1,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/ReserveAuctionForBuyNow.cs,cs,13,b066d8d31ead32bb,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/RevertAuctionCompletion.cs,cs,12,a2271ed927552991,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/Events/SendAuctionCompletionNotifications.cs,cs,18,56aa4bc94df51ecf,C# included in project-tree scan,automated inspection,manual_time
src/Orchestration/Orchestration.Contracts/OrchestrationService.Contracts.csproj,csproj,21,d24e007dc9072795,xml parsed,automated inspection,
src/Orchestration/Orchestration.Sagas/AuctionCompletion/AuctionCompletionSagaState.cs,cs,28,85fd4fb714245500,C# included in project-tree scan,automated inspection,
src/Orchestration/Orchestration.Sagas/AuctionCompletion/AuctionCompletionSagaStateMachine.cs,cs,201,67b324e59996ca8e,C# included in project-tree scan,focused manual inspection,manual_time;suppressed_nullable
src/Orchestration/Orchestration.Sagas/BuyNow/BuyNowSagaState.cs,cs,26,3c7c0fb1879dbf32,C# included in project-tree scan,automated inspection,
src/Orchestration/Orchestration.Sagas/BuyNow/BuyNowSagaStateMachine.cs,cs,234,d19e991fe77feb58,C# included in project-tree scan,focused manual inspection,manual_time;suppressed_nullable
src/Orchestration/Orchestration.Sagas/Orchestration.Sagas.csproj,csproj,30,3a7e47a1ed345351,xml parsed,automated inspection,
src/Orchestration/Orchestration.Sagas/SagaConstants.cs,cs,23,129fd3f46cb57c10,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Api/Analytics.Api.csproj,csproj,36,e2048d7255216277,xml parsed,automated inspection,
src/Services/Analytics/Analytics.Api/Dockerfile,Dockerfile,59,2cf5708f616e409c,Dockerfile FROM present,automated inspection,
src/Services/Analytics/Analytics.Api/Endpoints/AuditLogs/AuditLogsEndpoints.cs,cs,66,b44ee8d332d3bc65,C# included in project-tree scan,automated inspection,cancellation_token;http_routes;authorization
src/Services/Analytics/Analytics.Api/Endpoints/Platform/AnalyticsEndpoints.cs,cs,212,4c468d9c1b85ca89,C# included in project-tree scan,automated inspection,cancellation_token;http_routes;authorization;manual_time
src/Services/Analytics/Analytics.Api/Endpoints/Platform/DashboardEndpoints.cs,cs,62,784381d7c721bbf2,C# included in project-tree scan,automated inspection,cancellation_token;http_routes;authorization;query_materialization
src/Services/Analytics/Analytics.Api/Endpoints/Reports/ReportsEndpoints.cs,cs,121,5008b6f412ac4dcf,C# included in project-tree scan,automated inspection,cancellation_token;http_routes;authorization;suppressed_nullable
src/Services/Analytics/Analytics.Api/Endpoints/Settings/SettingsEndpoints.cs,cs,146,5e0131a06ba31cda,C# included in project-tree scan,automated inspection,cancellation_token;http_routes;authorization;suppressed_nullable
src/Services/Analytics/Analytics.Api/Endpoints/Users/UserAnalyticsEndpoints.cs,cs,81,29f7e1fadda252e6,C# included in project-tree scan,automated inspection,cancellation_token;http_routes;authorization
src/Services/Analytics/Analytics.Api/Extensions/DependencyInjection/SchedulingExtensions.cs,cs,16,040dbfd2e911ed9d,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Api/Extensions/DependencyInjection/ServiceCollectionExtensions.cs,cs,205,a26d1b4f76b407b8,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Api/Extensions/DependencyInjection/ValidationExtensions.cs,cs,54,b7809873aef28eec,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Api/GlobalUsings.cs,cs,13,4cfb77dcbd31fa34,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Api/Program.cs,cs,105,2c0b2119937dca34,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Api/Properties/launchSettings.json,json,14,5f40b30e5368d583,json parsed,automated inspection,
src/Services/Analytics/Analytics.Api/Resources/AnalyticsResources.cs,cs,3,4f5b56eca02db8f5,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Api/Resources/AnalyticsResources.ja-JP.resx,resx,43,b31842baed6e97e2,xml parsed,automated inspection,
src/Services/Analytics/Analytics.Api/Resources/AnalyticsResources.resx,resx,43,bff62282658b8e17,xml parsed,automated inspection,
src/Services/Analytics/Analytics.Api/appsettings.Production.json,json,18,619d4da9e32d7a16,json parsed,automated inspection,
src/Services/Analytics/Analytics.Api/appsettings.json,json,63,3b05a8eadc7de531,json parsed,automated inspection,configuration_secret_field
src/Services/Analytics/Analytics.Application/Analytics.Application.csproj,csproj,14,8d8d9a66cdb5f7f5,xml parsed,automated inspection,
src/Services/Analytics/Analytics.Application/DTOs/AnalyticsDto.cs,cs,154,6024ae31e2e1388e,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/DTOs/AuctionAnalyticsModels.cs,cs,36,446886b85c65bb4d,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/DTOs/AuditLogDto.cs,cs,35,ebeff2a3dde2a069,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/DTOs/BidAnalyticsModels.cs,cs,33,0052682e3bc9f9d9,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/DTOs/DailyStatsDto.cs,cs,62,7ffab72663e0d2ab,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/DTOs/DashboardDto.cs,cs,53,02ad3ad359708e6b,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/DTOs/PlatformSettingDto.cs,cs,38,c2acd4603e82a9e0,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/DTOs/ReportDto.cs,cs,64,e52e851d860b0f31,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/DTOs/RevenueAnalyticsModels.cs,cs,23,01ce33f9d5355640,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/DTOs/UserAnalyticsModels.cs,cs,67,9d78289f4f1ed18e,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Errors/AnalyticsErrors.cs,cs,41,5e3ff6e429d1edcc,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/AuditLogs/GetAuditLogById/GetAuditLogByIdQuery.cs,cs,6,79a432d4979596f6,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/AuditLogs/GetAuditLogById/GetAuditLogByIdQueryHandler.cs,cs,22,cbe093a3461bc614,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Analytics/Analytics.Application/Features/AuditLogs/GetEntityAuditHistory/GetEntityAuditHistoryQuery.cs,cs,6,b4a121f9136fe43f,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/AuditLogs/GetEntityAuditHistory/GetEntityAuditHistoryQueryHandler.cs,cs,18,f585046a225cc4ee,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Analytics/Analytics.Application/Features/AuditLogs/GetPagedAuditLogs/GetPagedAuditLogsQuery.cs,cs,7,0b93eabf7f98d9c7,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/AuditLogs/GetPagedAuditLogs/GetPagedAuditLogsQueryHandler.cs,cs,25,8080f1124dfaf179,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetAggregatedDailyStats/GetAggregatedDailyStatsQuery.cs,cs,6,8e40c38fbbc179e9,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetAggregatedDailyStats/GetAggregatedDailyStatsQueryHandler.cs,cs,16,67ef6be48e9133b8,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetAuctionMetrics/GetAuctionMetricsQuery.cs,cs,6,8dbe5c1903ce08a3,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetAuctionMetrics/GetAuctionMetricsQueryHandler.cs,cs,16,fb0d7cbe1eb16127,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetAuctionTrend/GetAuctionTrendQuery.cs,cs,6,247b24255b80b352,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetAuctionTrend/GetAuctionTrendQueryHandler.cs,cs,16,dab433f28d0a3f87,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetBidMetrics/GetBidMetricsQuery.cs,cs,6,415e4e99ca096cde,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetBidMetrics/GetBidMetricsQueryHandler.cs,cs,16,dfde06a34219fa85,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetCategoryPerformance/GetCategoryPerformanceQuery.cs,cs,6,c0c72d46c8b46597,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetCategoryPerformance/GetCategoryPerformanceQueryHandler.cs,cs,16,93cc0f7a5c1aa765,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetPlatformAnalytics/GetPlatformAnalyticsQuery.cs,cs,6,5a966eb95f4f8a5c,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetPlatformAnalytics/GetPlatformAnalyticsQueryHandler.cs,cs,52,70bfeea32edd7cce,C# included in project-tree scan,automated inspection,parallel_work;cancellation_token;manual_time
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetRealTimeStats/GetRealTimeStatsQuery.cs,cs,6,9a84d2d0e87f9d24,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetRealTimeStats/GetRealTimeStatsQueryHandler.cs,cs,31,96d53f50c26ae228,C# included in project-tree scan,automated inspection,parallel_work;cancellation_token
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetRevenueMetrics/GetRevenueMetricsQuery.cs,cs,6,2d2395daa374d56d,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetRevenueMetrics/GetRevenueMetricsQueryHandler.cs,cs,16,325a7b582b50d483,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetRevenueTrend/GetRevenueTrendQuery.cs,cs,6,bf9d91a3c4239f1c,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetRevenueTrend/GetRevenueTrendQueryHandler.cs,cs,16,602c8827b91e91d9,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetTopPerformers/GetTopPerformersQuery.cs,cs,6,cc2f0ffba9810321,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/PlatformAnalytics/GetTopPerformers/GetTopPerformersQueryHandler.cs,cs,49,59e23a65230a91dd,C# included in project-tree scan,automated inspection,parallel_work;cancellation_token;manual_time
src/Services/Analytics/Analytics.Application/Features/PlatformSettings/BulkUpdateSettings/BulkUpdateSettingsCommand.cs,cs,7,45403108ad536a08,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/PlatformSettings/BulkUpdateSettings/BulkUpdateSettingsCommandHandler.cs,cs,55,bc20e59a0f806243,C# included in project-tree scan,automated inspection,cancellation_token;manual_time
src/Services/Analytics/Analytics.Application/Features/PlatformSettings/CreateSetting/CreateSettingCommand.cs,cs,7,496a67f0301bc09b,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/PlatformSettings/CreateSetting/CreateSettingCommandHandler.cs,cs,50,b3a8c82fe6a7c36a,C# included in project-tree scan,automated inspection,cancellation_token;manual_time
src/Services/Analytics/Analytics.Application/Features/PlatformSettings/DeleteSetting/DeleteSettingCommand.cs,cs,6,65f9e901e52ecc7d,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/PlatformSettings/DeleteSetting/DeleteSettingCommandHandler.cs,cs,35,d65efb7366b3c0b6,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Analytics/Analytics.Application/Features/PlatformSettings/GetSettingById/GetSettingByIdQuery.cs,cs,7,2dd509985731dcbc,C# included in project-tree scan,automated inspection,
src/Services/Analytics/Analytics.Application/Features/PlatformSettings/GetSettingById/GetSettingByIdQueryHandler.cs,cs,27,238610571efcacba,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Analytics/Analytics.Application/Features/PlatformSettings/GetSettingByKey/GetSettingByKeyQuery.cs,cs,7,aa62cfebab9bacbe,C# included in project-tree scan,automated inspection,
